Survey Year,Census Region,Census Division,Four Largest States,Type of Home  (Respondent answer),The Final Weight,Heat Deg-Days: Base65 01 TO 12-2005 (Inoculated),Cool Deg-Days: Base65 01 TO 12-2005 (Inoculated),Kilowatt Hours Of Electricity Used,Electric Annual Use In Thousands of BTU,CCFS (Hundred Cubic Feet) Of Natural Gas,Natural Gas Annual Use In Thousands Of BTU,Electric Dryer Use (Estimated) in Thousands of BTU,Electric Dishwasher Use (Estimated) in Thousands of BTU,Electric Freezer Use (Estimated) in Thousands of BTU,Electric Refrigerator Use (Estimated) in Thousands of BTU,Electric AC Use (Estimated) in Thousands of BTU,Electric Water Heat Use (Estimated) in Thousands of BTU,Electric Space Heat Use (Estimated) in Thousands of BTU,Electric Appliance Use (Estimated) in Thousands of BTU,Natural Gas Appliance Use (Estimated) in Thousands of BTU,Natural Gas Water Heat Use (Estimated) in Thousands of BTU,Natural Gas Space Heat Use (Estimated) in Thousands of BTU
2001,3,7,3,5,37062,3086,1189,6260,21357,0,0,0,0,0,2070,5758,4888,2540,6101,0,0,0
2001,1,1,0,2,18460,777,5312,2760,9416,1333,137166,0,1215,0,4236,0,0,0,5180,5895,23687,107584
2001,1,1,0,4,12299,903,5053,7880,26887,1145,117821,4122,2388,0,3060,4422,0,0,19405,8280,27605,81936
2001,1,1,0,4,16351,903,5053,1589,5422,605,62285,0,0,0,2635,0,0,0,2787,4331,7498,50456
2001,1,2,1,4,26033,653,6217,9204,31404,0,0,0,0,0,2867,1296,3897,13610,9734,0,0,0
2001,1,2,1,3,13054,653,6217,5385,18374,536,55154,1280,1098,0,1534,3108,4355,0,9377,0,0,55154
2001,1,2,0,5,22957,1027,4807,11312,38597,0,0,2754,0,0,3196,2730,8625,12226,11820,0,0,0
2001,1,2,0,2,29886,722,5651,36946,126060,0,0,3887,1086,6229,7759,7196,6501,76583,28021,0,0,0
2001,1,2,0,2,22480,722,5651,25326,86412,0,0,3944,1583,3696,4468,9650,10995,30900,30399,0,0,0
2001,2,3,0,1,35641,653,7526,6074,20726,0,0,2978,0,0,3609,2413,4982,0,9722,0,0,0
2001,2,3,0,2,26808,546,7137,8287,28275,0,0,3851,0,0,6011,5213,0,0,17051,0,0,0
2001,2,3,0,2,25609,537,6019,7717,26330,1373,141314,0,1259,0,3093,4905,0,0,18332,12895,23538,104881
2001,2,3,0,2,23475,802,5777,13857,47280,566,58241,6008,0,0,6654,8706,0,1912,30008,0,15109,43132
2001,2,3,0,2,26292,802,5777,7557,25784,963,99093,0,2342,0,2541,4092,0,0,19151,11665,26203,61225
2001,3,5,4,2,25595,3308,522,20995,71636,0,0,2810,0,0,13728,11037,5236,2585,39050,0,0,0
2001,3,5,4,2,61250,2806,849,20650,70458,0,0,3312,2842,8499,10507,17883,4364,5480,32224,0,0,0
2001,3,6,0,4,11469,1626,3836,9938,33908,421,43321,0,0,0,6730,6980,0,0,20198,0,9183,34138
2001,3,6,0,2,15292,1626,3836,11608,39607,479,49289,0,0,0,6634,10560,0,0,22413,2850,12181,34258
2001,3,6,0,2,15292,1626,3836,9698,33090,991,101974,0,0,0,4428,11527,0,0,17135,10101,17769,74104
2001,3,6,0,2,13763,1626,3836,14161,48317,720,74058,2909,2496,0,4776,15379,0,0,28162,0,28407,45651
2001,3,6,0,2,13763,1626,3836,12405,42326,559,57521,3983,1599,2805,3249,10666,0,0,28411,0,21236,36285
2001,3,7,0,4,52484,2502,1562,6418,21898,0,0,1981,0,0,3152,5235,2609,4340,6562,0,0,0
2001,4,8,0,2,14148,592,6074,8014,27344,1249,128522,0,900,0,5682,0,0,0,21662,0,20621,107901
2001,4,9,0,4,23089,357,4195,988,3371,499,51296,0,0,0,1153,0,0,0,2218,0,8617,42679
2001,4,9,0,2,9296,0,10045,3438,11730,1174,120805,2276,0,0,2324,0,0,0,9406,0,22197,98608
2001,4,9,0,2,6993,0,10045,6126,20902,1646,169373,0,0,2212,4414,0,0,0,16488,13162,27769,128442
2001,4,9,0,5,5594,0,10045,5781,19726,0,0,1693,473,971,1786,0,5053,0,12887,0,0,0
2001,4,9,0,2,5594,0,10045,7537,25716,1519,156305,3754,0,2274,4696,0,0,1194,19826,0,16022,140283
2001,1,1,0,2,10759,590,6433,9559,32615,0,0,2225,0,0,3871,0,11430,0,17314,0,0,0
2001,1,1,0,2,10759,590,6433,12400,42309,0,0,4193,0,3796,2889,2152,11566,0,25702,0,0,0
2001,1,1,0,2,14346,590,6433,10517,35884,0,0,3672,0,0,3709,0,11889,0,20286,0,0,0
2001,1,1,0,2,14346,590,6433,6305,21513,0,0,2221,0,0,5067,0,0,0,16446,0,0,0
2001,2,3,0,5,26129,693,6877,3370,11498,200,20567,0,0,0,3270,0,0,0,8228,0,5114,15453
2001,2,3,0,2,37560,693,6877,16934,57779,719,73985,4976,0,3789,5847,0,14946,0,36986,0,0,73985
2001,3,5,0,2,35044,1643,2932,15921,54322,0,0,0,0,5876,8839,9053,7554,10163,18713,0,0,0
2001,3,5,0,2,24716,1648,2592,10821,36921,0,0,0,0,0,9967,4510,0,0,22444,0,0,0
2001,3,6,0,2,15629,1907,2760,10367,35372,592,60917,3098,0,3168,4482,11174,0,3529,16187,5224,18007,37686
2001,3,6,0,2,13837,1907,2760,26661,90967,0,0,10782,0,0,5424,15034,19543,9843,41123,0,0,0
2001,4,8,0,2,26079,789,6022,9136,31172,564,58036,4030,2022,3581,4995,1963,0,0,24214,0,24255,33781
2001,4,8,0,1,25224,789,6022,15626,53316,0,0,0,0,0,6430,0,13441,22814,10631,0,0,0
2001,1,1,0,2,12079,820,5247,2690,9178,1071,110206,0,0,0,3061,0,0,1031,5086,0,16208,93998
2001,1,1,0,4,19026,769,5549,6698,22855,0,0,0,0,0,3101,0,10036,0,9718,0,0,0
2001,1,2,1,3,32598,1251,4242,5105,17417,58,5918,0,0,0,4396,2386,0,0,10635,5918,0,0
2001,1,2,1,5,19616,1251,4242,4434,15129,84,8687,0,0,0,2651,1910,0,0,10568,8687,0,0
2001,2,4,0,2,21044,922,7153,6298,21489,598,61534,0,1968,0,3554,5006,0,0,12929,6422,12005,43107
2001,3,5,0,2,30842,1367,2971,14756,50347,837,86127,3943,1582,4185,7233,16903,0,0,26211,8362,22603,55162
2001,3,5,0,2,30842,1367,2971,7672,26177,694,71453,1477,1300,0,6138,9269,0,0,10770,0,22863,48590
2001,3,5,0,2,24640,1105,4364,5458,18623,1583,162891,1495,0,3544,3683,3515,0,0,11425,6070,23742,133079
2001,4,9,2,2,17632,1050,1290,2895,9878,294,30253,0,0,0,2367,0,0,0,7511,2677,10725,16851
2001,4,9,2,2,33959,960,1576,4983,17001,465,47815,0,0,0,2448,859,0,0,13694,9035,15045,23735
2001,4,9,2,5,17632,1050,1290,2988,10195,584,60094,0,0,0,2067,0,0,0,8128,13741,33629,12724
2001,4,9,2,3,47935,2041,1849,4432,15122,335,34472,1870,1284,0,3237,2448,0,0,9437,4381,14747,15344
2001,4,9,2,5,25470,135,2642,686,2342,79,8110,0,0,0,0,0,0,0,2342,0,4929,3181
2001,4,9,2,5,22286,1787,2013,3977,13571,0,0,0,1153,0,2394,2454,0,0,8723,0,0,0
2001,1,1,0,2,11108,777,5312,2255,7696,2261,232651,0,0,0,2371,0,0,0,5325,9420,28905,194326
2001,1,2,0,2,21933,608,5826,9088,31009,1359,139797,0,944,0,4004,1830,0,1840,23335,10086,18357,111354
2001,1,2,1,4,26683,653,6217,2578,8796,662,68120,0,0,0,2732,0,0,0,6064,3908,6890,57322
2001,1,2,0,3,17745,801,5235,20043,68387,0,0,3685,2529,0,6977,8676,7774,23238,21722,0,0,0
2001,1,2,0,2,14986,722,5651,16632,56749,0,0,0,0,2294,4091,4930,10689,15743,21296,0,0,0
2001,1,2,0,2,14013,722,5651,14319,48858,0,0,0,0,0,3999,2512,20025,0,22322,0,0,0
2001,1,2,0,2,27048,983,4880,9806,33458,0,0,1784,0,3622,2954,0,8662,4334,17508,0,0,0
2001,2,3,0,2,18780,1083,4889,8555,29190,641,65959,2050,1759,0,4114,6721,0,0,18355,0,19293,46666
2001,2,3,0,2,24008,537,6019,12484,42596,0,0,2504,1289,2672,7785,3291,8709,0,22811,0,0,0
2001,2,3,0,2,37561,1072,5409,3244,11069,651,66988,0,0,0,2306,2168,0,0,6595,10272,18439,38277
2001,2,4,0,2,17210,711,6727,5837,19916,753,77484,0,0,2902,2300,2475,5166,0,9975,0,0,77484
2001,2,4,0,1,11287,711,6727,12317,42024,0,0,5189,0,7088,6125,5958,0,2117,27824,0,0,0
2001,2,4,0,1,11287,711,6727,5171,17643,0,0,0,0,0,4324,1055,0,0,12264,0,0,0
2001,3,5,0,2,22157,1497,3118,15154,51705,0,0,5506,0,5962,3855,6386,11764,0,29700,0,0,0
2001,3,5,0,2,24465,1497,3118,6499,22176,0,0,1875,1287,0,3954,2982,5023,0,10217,0,0,0
2001,3,5,4,2,55919,3308,522,21563,73573,462,47540,0,2565,0,7827,30395,0,0,35351,10866,25788,10886
2001,3,5,4,2,65816,3308,522,24668,84167,0,0,4669,1874,0,10958,24775,8145,4816,35473,0,0,0
2001,3,5,4,2,55919,3308,522,8887,30322,189,19448,0,1642,0,6240,12451,0,0,11631,2496,9668,7284
2001,3,5,4,2,25595,3308,522,18921,64558,0,0,5393,3124,0,6979,18356,13726,2454,23043,0,0,0
2001,3,5,0,2,25280,1669,2742,26840,91578,381,39205,11369,3810,8967,12415,17565,0,0,61598,0,12531,26674
2001,3,5,0,2,25280,1669,2742,19406,66213,656,67502,6591,3307,0,9520,19998,0,2097,34598,0,26894,40608
2001,3,5,4,2,19572,2628,1061,10772,36754,421,43321,2221,0,0,7847,17071,0,0,11836,0,19633,23688
2001,3,6,0,2,26998,1315,3649,13431,45827,0,0,2017,0,2164,4728,6519,6017,10442,18121,0,0,0
2001,3,6,0,2,13499,2716,1291,14854,50682,0,0,0,0,0,3722,17319,8615,4901,16125,0,0,0
2001,3,6,0,2,17947,2716,1291,3566,12167,0,0,0,0,0,2734,1095,2281,3472,2585,0,0,0
2001,4,8,0,4,11726,3509,1692,5532,18875,0,0,0,0,0,2486,0,5724,3184,7481,0,0,0
2001,4,8,0,4,11726,3509,1692,5467,18653,0,0,0,0,0,3982,0,4697,5173,4801,0,0,0
2001,4,9,2,5,24565,1522,2427,4337,14798,169,17390,0,0,0,3548,1911,0,0,9339,4737,7780,4873
2001,4,9,2,5,24565,1522,2427,3432,11710,180,18527,0,0,0,906,2046,0,0,8758,5523,9070,3934
2001,4,9,0,5,5594,0,10045,4912,16761,0,0,3165,2351,0,1869,0,0,0,14892,0,0,0
2001,4,9,0,5,5594,0,10045,6014,20521,0,0,2696,1850,0,3089,0,0,0,17432,0,0,0
2001,1,1,0,2,24781,447,6822,2794,9533,0,0,2063,0,0,2260,0,0,0,7273,0,0,0
2001,1,1,0,2,9206,590,6433,9468,32305,0,0,0,0,8906,10809,0,3846,0,17650,0,0,0
2001,1,1,0,2,9206,590,6433,3608,12310,0,0,0,0,0,2072,2992,0,0,7246,0,0,0
2001,1,1,0,1,8608,590,6433,4657,15890,0,0,0,0,1362,3100,1300,0,0,11490,0,0,0
2001,1,2,0,2,21288,515,5831,12934,44131,677,69663,3896,1564,0,3400,5296,0,0,35435,4961,15516,49186
2001,1,2,0,2,21288,515,5831,6944,23693,696,71618,0,1588,2803,3251,2379,0,1007,17056,7193,19652,44773
2001,1,2,0,2,15484,515,5831,15112,51562,0,0,3868,3354,3197,5925,0,15572,0,30065,0,0,0
2001,1,2,0,2,16560,515,5831,42173,143894,0,0,6051,5248,5703,13417,6205,18810,43912,61550,0,0,0
2001,1,2,0,2,16560,515,5831,36508,124565,0,0,9581,5551,5290,16098,4865,22281,32759,48562,0,0,0
2001,3,6,0,2,13499,1269,4047,15679,53498,0,0,2912,3238,0,4441,4576,14443,10018,20020,0,0,0
2001,3,6,0,2,13499,1269,4047,22914,78183,0,0,4674,0,0,6770,11952,13028,22979,23454,0,0,0
2001,3,6,0,2,13341,1907,2760,13814,47133,0,0,2703,0,15464,7864,8196,0,0,31073,0,0,0
2001,3,6,0,2,13837,1907,2760,11009,37563,0,0,0,439,3400,3563,6629,5948,6985,14438,0,0,0
2001,3,6,0,2,28743,1907,2760,7820,26682,0,0,2748,0,0,5200,5313,3620,0,12549,0,0,0
2001,3,7,3,2,43653,2916,2022,4137,14115,284,29224,925,0,0,1751,3982,0,4359,4023,6668,22556,0
2001,3,7,3,2,33589,2916,2022,18282,62378,338,34780,4412,0,8313,6204,17658,8220,0,30296,0,0,34780
2001,4,8,0,2,11466,1109,5447,5685,19397,0,0,962,495,1170,1633,2037,3724,4644,7359,0,0,0
2001,1,1,0,2,13675,753,5415,12611,43029,770,79233,0,3052,7178,5464,5673,0,0,31892,7860,13687,57686
2001,1,2,0,2,17838,1271,4398,8613,29388,1292,132947,0,1468,0,6632,2991,0,1164,18601,14671,28434,89842
2001,2,3,0,2,21252,849,5936,3370,11498,2546,262012,2362,0,0,3841,0,0,0,7657,6919,25287,229806
2001,2,3,0,2,19246,849,5936,11490,39204,1402,144266,0,0,0,3604,13970,0,0,21630,10769,19489,114008
2001,2,3,0,2,17248,863,5637,8372,28565,807,83073,0,2824,0,2399,7131,0,0,19035,10787,23755,48531
2001,2,3,0,2,17248,863,5637,17688,60351,1344,138311,0,920,5387,9456,12082,0,0,38813,18199,35879,84233
2001,2,3,0,2,17248,863,5637,11393,38875,758,78024,0,1739,0,4775,3023,9596,0,21481,10939,0,67085
2001,2,3,0,2,21560,863,5637,18200,62098,2160,222290,7946,4603,2685,6688,5913,0,0,49497,14479,58426,149385
2001,2,3,0,2,33948,740,5513,5841,19929,1236,127184,0,0,1582,3277,0,0,0,16652,16137,29015,82032
2001,2,3,0,4,22551,740,5513,5520,18834,1360,139944,4903,0,0,2683,3020,0,0,13131,10201,32981,96762
2001,2,3,0,2,22551,740,5513,4826,16466,1243,127905,0,1213,1592,2165,1312,0,0,12989,11107,20118,96680
2001,3,5,0,5,28914,1669,2474,25376,86583,0,0,5788,0,0,4749,15287,19763,16429,30355,0,0,0
2001,4,9,0,5,26889,106,4670,13934,47543,0,0,0,0,3828,2541,0,11993,15888,17121,0,0,0
2001,4,9,0,2,15756,106,4670,15427,52637,0,0,2114,3136,2649,3073,0,10360,21335,17869,0,0,0
2001,3,7,0,2,24674,2502,1562,36245,123668,0,0,13134,5283,3892,5668,22974,30428,8841,55757,0,0,0
2001,3,7,0,2,20963,2502,1562,3471,11843,562,57830,0,0,0,3920,0,0,0,7923,7522,12055,38253
2001,4,8,0,2,12766,2255,2686,6039,20605,1068,109857,2372,2057,1684,3277,0,0,0,17328,0,47693,62164
2001,4,8,0,2,15607,2255,2686,4988,17019,314,32311,1747,0,3517,5245,0,0,0,11774,3146,10827,18338
2001,4,9,0,2,14510,4912,0,10862,37061,0,0,2955,0,3118,11304,0,8318,0,17439,0,0,0
2001,1,2,1,2,12206,1251,4242,12177,41548,0,0,2284,0,2426,3098,0,0,0,38450,0,0,0
2001,1,2,1,2,16318,1251,4242,8498,28995,0,0,1628,0,2375,7550,1125,6228,0,14092,0,0,0
2001,2,4,0,2,11952,1114,4873,8730,29787,0,0,0,0,5519,7140,0,5553,0,17094,0,0,0
2001,3,5,0,2,23803,1025,4095,28347,96720,0,0,2402,2114,0,7995,9931,14288,43536,20970,0,0,0
2001,3,6,0,2,15749,1833,2565,22267,75974,0,0,9398,0,0,6194,3570,19500,18648,28062,0,0,0
2001,3,6,0,2,19489,1833,2565,9434,32189,0,0,0,0,0,6391,0,11600,2357,11841,0,0,0
2001,3,6,0,2,11469,1833,2565,9647,32916,349,35912,4595,0,6897,5133,3980,0,0,23803,3614,9675,22623
2001,3,6,0,2,13499,1833,2565,40989,139854,242,24902,8400,0,0,9517,22239,25043,29073,53982,0,0,24902
2001,3,6,0,2,11469,1833,2565,16596,56626,636,65444,0,0,10377,6710,5856,14213,0,29847,8297,0,57147
2001,4,8,0,4,11854,1037,6781,10784,36795,1100,113190,4587,3978,4293,4526,0,0,1460,30809,6334,25715,81141
2001,4,8,0,2,11466,1037,6781,11328,38651,0,0,2031,0,0,3863,0,7770,16153,10865,0,0,0
2001,4,8,0,2,11466,1037,6781,18167,61986,0,0,4595,0,0,2991,0,9141,25376,24478,0,0,0
2001,4,8,0,1,12660,1037,6781,16847,57483,0,0,1837,3493,0,5951,3295,5939,27697,14601,0,0,0
2001,4,8,0,2,10901,1037,6781,10000,34120,0,0,3267,1681,7840,2716,0,7306,0,24098,0,0,0
2001,4,8,0,2,10901,1037,6781,7308,24935,0,0,1463,2782,0,2379,0,7855,0,14701,0,0,0
2001,4,9,0,2,21435,531,5897,20567,70175,0,0,4974,2495,2826,5133,1948,11015,27650,24429,0,0,0
2001,4,9,0,2,21435,531,5897,22487,76726,0,0,6464,705,6659,2485,1320,14899,27686,30336,0,0,0
2001,1,1,0,4,9894,781,5791,3381,11535,599,61678,0,0,0,3602,0,0,0,7933,0,8157,53521
2001,1,2,0,2,24775,1271,4398,7790,26579,1627,167418,0,1337,3017,7244,3548,0,0,15787,14040,32760,120618
2001,4,8,0,3,14761,235,7205,6895,23526,561,57727,1765,1211,0,2088,2408,0,0,19030,0,17591,40136
2001,4,8,0,2,22942,663,5576,10368,35376,843,86745,3648,1223,2100,2827,0,9995,0,22554,0,0,86745
2001,4,9,2,2,22365,446,1539,4793,16354,432,44453,0,0,0,3673,0,0,0,12681,6448,10726,27279
2001,4,9,2,2,29734,446,1539,4376,14931,664,68326,0,0,0,5479,943,0,0,8509,11668,19557,37101
2001,4,9,2,2,30857,446,1539,5496,18752,517,53199,0,2019,0,3969,0,0,0,14783,10188,23723,19288
2001,4,9,2,2,22639,579,1971,6916,23597,483,49701,1844,660,0,2698,2923,0,2693,15283,8300,20753,20648
2001,3,6,0,2,11469,1626,3836,10848,37013,2018,207652,3709,0,0,3114,14747,0,0,19152,0,26172,181480
2001,3,7,0,2,37161,2374,3348,4397,15003,439,45173,0,0,0,5442,2600,0,0,6961,3614,6343,35216
2001,3,7,0,2,42402,2374,3348,29378,100239,0,0,5431,4711,6116,16112,21658,13300,2875,46294,0,0,0
2001,3,7,0,3,22361,2704,1437,14003,47778,465,47849,0,0,0,7974,18604,0,0,21200,3974,16006,27869
2001,1,1,0,4,13153,781,5791,4065,13871,706,72650,0,2179,0,4203,0,0,0,9668,0,14635,58015
2001,1,2,1,5,32693,1216,4298,3835,13083,288,29631,0,0,0,1896,0,0,0,11187,6310,10781,12540
2001,1,2,1,5,20434,1251,4242,7332,25018,455,46828,0,1217,3121,3055,3436,0,0,18527,15622,12599,18607
2001,1,2,1,5,27166,1251,4242,2584,8816,282,29000,0,0,0,1585,1485,0,0,5746,3295,11711,13994
2001,1,2,0,2,17838,1271,4398,6339,21629,1457,149925,0,495,0,9174,4726,0,0,7729,14620,25990,109315
2001,2,3,0,3,21560,863,5637,8020,27364,884,90933,0,2520,0,5973,2320,0,0,19071,9981,23090,57862
2001,2,3,0,2,23387,847,5207,10791,36819,0,0,2073,1824,2292,2835,0,10068,0,23916,0,0,0
2001,3,5,0,3,22315,1105,4364,10869,37085,590,60711,4352,2521,0,8544,5991,0,0,22550,0,31536,29175
2001,4,9,2,2,17632,446,1539,3162,10789,346,35603,0,0,1082,2356,0,0,0,8433,9307,14905,11391
2001,4,9,2,5,33959,960,1576,2652,9049,403,41456,0,866,0,1622,573,0,1459,5395,0,9690,31766
2001,4,9,2,2,22365,446,1539,3234,11034,245,25211,0,0,0,1730,1247,0,0,8057,5348,8895,10968
2001,4,9,2,5,22365,446,1539,3996,13634,173,17834,0,0,0,2378,0,0,0,11256,5457,8740,3637
2001,4,9,2,2,19933,544,1413,10837,36976,486,50009,3256,0,0,4870,2226,0,2168,27712,8385,21792,19832
2001,4,9,2,2,16979,135,2642,4044,13798,805,82835,0,0,0,2306,0,0,2773,8719,0,18719,64116
2001,1,1,0,4,13886,777,5312,2912,9936,713,73368,0,0,0,2155,0,0,1563,6218,8807,16814,47747
2001,1,1,0,2,9819,416,8072,5947,20291,0,0,3933,1579,3845,1947,0,0,0,18344,0,0,0
2001,1,1,0,2,9819,416,8072,4983,17002,0,0,0,0,0,3324,0,0,0,13678,0,0,0
2001,1,1,0,2,9819,416,8072,12314,42015,0,0,5326,4619,4261,4002,0,0,0,38013,0,0,0
2001,2,3,0,3,37560,653,7526,12975,44271,627,64518,6031,1617,0,8525,3059,10356,0,22331,0,0,64518
2001,3,6,0,2,17999,1315,3649,18871,64387,0,0,4249,1706,2666,7760,0,7413,28722,20492,0,0,0
2001,4,9,0,5,14510,4912,0,2622,8946,0,0,0,0,0,2079,947,2852,0,3068,0,0,0
2001,4,9,0,5,17414,4912,0,8648,29507,0,0,2250,0,0,5572,3349,7655,0,12931,0,0,0
2001,4,9,0,2,10564,4912,0,16063,54807,0,0,2728,0,0,16950,5827,9265,0,22765,0,0,0
2001,2,4,0,2,23722,1114,4873,8421,28731,0,0,3036,1523,8177,3582,3611,0,0,21538,0,0,0
2001,4,8,0,3,14817,346,7418,3063,10452,1251,128688,1826,1254,0,1716,0,0,0,8736,0,22648,106040
2001,4,9,0,2,25197,531,5897,44846,153013,0,0,7509,5577,3204,14086,10777,32120,48293,47737,0,0,0
2001,4,9,0,2,12861,531,5897,41202,140581,0,0,6587,5713,3743,14140,2934,20073,45269,58165,0,0,0
2001,4,9,0,2,12861,531,5897,28961,98815,0,0,5433,0,0,6294,1897,21204,38179,31241,0,0,0
2001,1,2,1,4,22562,1251,4242,2560,8735,6,617,0,0,0,3501,0,0,0,5234,31,58,528
2001,1,2,1,3,20434,1251,4242,2302,7855,0,0,0,0,0,2113,1575,0,0,4167,0,0,0
2001,1,2,0,5,24084,1225,4148,1660,5664,26,2702,0,0,0,1658,643,0,0,3363,2702,0,0
2001,1,2,0,2,17838,1271,4398,12647,43154,1011,103993,0,0,0,10856,11877,0,0,20421,13879,24439,65675
2001,2,3,0,2,23387,847,5207,32199,109863,0,0,3876,0,3103,5605,2705,14162,32706,54685,0,0,0
2001,3,5,4,2,46968,3675,421,12485,42599,0,0,0,0,3436,8558,12906,3742,3862,13531,0,0,0
2001,3,7,3,2,45469,3086,1189,21477,73280,475,48878,2464,3654,0,10788,27895,0,0,34597,8861,20780,19237
2001,4,8,0,2,11809,912,5675,12279,41896,1107,113910,8743,3517,3437,3019,0,0,0,38877,0,34319,79591
2001,4,9,2,2,29821,446,1539,7951,27129,720,74088,0,776,0,6719,0,0,0,20410,10920,18084,45084
2001,4,9,2,2,17632,1050,1290,4691,16004,380,39090,0,1506,0,5272,0,0,0,10732,3305,14546,21239
2001,4,9,2,2,21224,234,2223,6259,21355,518,53312,0,393,0,4983,0,0,0,16372,11043,20402,21867
2001,4,9,2,2,32892,135,2642,3015,10287,197,20271,2469,0,0,2735,0,0,0,7552,2021,6948,11302
2001,4,9,2,2,29788,135,2642,2381,8124,495,50936,0,0,0,766,0,3554,0,3804,13072,0,37864
2001,1,1,0,4,18514,777,5312,4827,16469,1079,111013,0,0,0,3324,2018,0,0,11127,9128,15869,86016
2001,1,1,0,2,11221,777,5312,4685,15985,0,0,1677,469,0,3684,0,0,0,12301,0,0,0
2001,1,1,0,2,11221,777,5312,13390,45686,0,0,0,2798,4589,5218,1481,0,0,38987,0,0,0
2001,1,1,0,2,10520,416,8072,5400,18425,0,0,2840,1461,0,3075,0,0,0,15350,0,0,0
2001,1,1,0,2,10100,416,8072,4877,16640,0,0,1777,0,0,1926,841,0,967,12906,0,0,0
2001,1,1,0,2,10100,416,8072,2683,9154,0,0,1570,0,0,1326,0,2438,0,5390,0,0,0
2001,3,5,0,2,21033,1133,4591,27745,94666,2264,232966,5643,2831,0,21460,21802,0,0,51404,18922,42873,171171
2001,3,5,0,2,21033,1133,4591,6988,23844,778,80098,0,0,0,4887,3839,0,0,15118,11350,20159,48589
2001,3,6,0,2,12664,2716,1291,3741,12764,320,32928,0,0,0,4061,1801,0,1595,5307,4432,7039,21457
2001,3,6,0,2,11469,2716,1291,18292,62412,1099,113087,4878,0,3888,13445,17626,0,0,31341,18684,45725,48678
2001,4,8,0,4,12123,3509,1692,5201,17746,430,44261,0,0,0,4120,8124,0,0,5502,9177,14769,20315
2001,4,8,0,4,11726,3509,1692,6305,21513,0,0,0,0,0,3109,0,6910,4717,6777,0,0,0
2001,4,9,0,4,5594,0,10045,7569,25824,964,99179,2739,1880,0,2099,0,7273,0,16452,0,0,99179
2001,4,9,0,4,5594,0,10045,3323,11338,1770,182162,0,0,0,2268,0,0,0,9070,15291,29374,137497
2001,3,6,0,2,38230,1833,2565,13332,45489,440,45276,4954,0,6694,5533,12087,0,0,27869,4903,14263,26110
2001,4,8,0,2,15287,905,5566,20350,69434,0,0,1266,1114,1500,3315,3553,6096,31189,25281,0,0,0
2001,4,8,0,2,11854,346,7418,11995,40927,1243,127895,7516,4354,2348,3192,0,0,0,37735,8303,31755,87837
2001,4,8,0,2,11854,346,7418,13499,46059,362,37250,2959,0,5037,7035,0,0,0,39024,4688,6382,26180
2001,2,3,0,5,24440,1154,5316,8647,29505,0,0,0,0,0,2891,1320,3362,15088,6844,0,0,0
2001,2,4,0,2,28588,647,7506,4699,16033,720,74088,2761,0,0,2944,970,0,879,11240,4766,16577,52745
2001,3,5,0,3,22315,1105,4364,5746,19605,1850,190365,0,0,3218,2801,0,0,0,16804,24474,41867,124024
2001,3,5,4,2,30233,3675,421,24485,83543,0,0,6991,0,0,4086,29329,11109,5229,33790,0,0,0
2001,3,7,3,2,45469,3086,1189,26199,89391,405,41675,0,2795,7190,5473,31818,0,0,52100,9409,18763,13503
2001,4,8,0,5,19188,912,5675,9017,30766,596,61313,0,0,0,4132,0,0,0,26634,0,13331,47982
2001,4,8,0,5,25509,912,5675,2144,7315,492,50660,0,1212,0,2248,467,0,0,4600,0,7971,42689
2001,4,8,0,2,26573,912,5675,1994,6804,396,40748,0,0,0,1733,0,0,0,5071,2226,8105,30417
2001,4,9,2,2,28216,234,2223,9564,32632,839,86333,6912,2774,0,7149,0,0,8545,16938,19614,66719,0
2001,1,1,0,2,9293,416,8072,3733,12737,0,0,3053,0,0,1692,0,3766,0,7279,0,0,0
2001,1,2,1,5,29648,638,5957,1595,5441,403,41456,0,0,0,1603,1306,0,0,2532,0,7677,33779
2001,1,2,1,3,16110,325,6820,3695,12607,804,82732,0,0,0,2455,353,3969,813,5017,4130,0,78602
2001,1,2,1,3,17788,325,6820,6228,21250,601,61843,1881,0,2663,5138,941,0,0,15171,2543,9413,49887
2001,3,6,0,2,11469,1797,2620,24680,84208,699,71927,11373,4574,5031,4530,21523,0,0,58155,0,32498,39429
2001,3,6,0,2,11469,1797,2620,8227,28071,626,64415,1437,1265,0,4628,7779,5496,0,10168,0,0,64415
2001,4,9,2,2,17547,1522,2427,6900,23543,520,53508,2581,1295,3198,6078,3083,0,821,13561,0,21986,31522
2001,4,9,2,2,21514,828,2443,7838,26745,0,0,0,0,2732,3725,0,8008,0,15012,0,0,0
2001,4,9,0,2,5594,0,10045,11759,40122,1446,148808,3605,3093,1952,6785,0,0,0,33337,0,29648,119160
2001,4,9,0,2,6176,0,10045,10043,34267,3032,311993,5777,5010,3990,3984,0,0,0,30283,0,41430,270563
2001,2,4,0,2,20148,980,5771,9368,31964,455,46820,3727,2159,0,2314,4470,8668,792,15720,6147,0,40673
2001,2,4,0,2,20148,980,5771,13115,44748,861,88597,6520,0,3578,4781,7177,0,2075,30715,6581,18721,63295
2001,2,4,0,2,16119,980,5771,19497,66524,994,102283,0,0,9818,17236,8100,0,0,41188,13773,24777,63733
2001,3,6,0,2,22938,1833,2565,14736,50279,862,88700,3220,2763,5827,6151,16639,0,0,27489,5733,21948,61019
